tempo,et_h_smr,vento_smr,vd_smr,vmax_smr,temp_min_smr,temp_media_smr,temp_max_smr,umin_smr,umax_smr,u_r_smr,prec_smr,rad_smr,watertable
42096.0,1.9,2.8,45.0,5.9,2.0,5.6,10.0,10.0,37.0,24.0,0.0,18.8,
42097.0,1.8,3.3,90.0,5.6,0.6,5.2,8.4,31.0,77.0,52.0,0.0,18.5,
42098.0,1.2,3.0,135.0,4.9,-2.4,-0.1,2.9,74.0,100.0,94.0,27.3,2.8,
42099.0,0.8,1.5,45.0,3.4,-4.6,-2.7,-1.2,67.0,100.0,91.0,9.4,12.0,
42100.0,1.2,0.7,45.0,1.5,-5.6,-2.4,1.5,39.0,83.0,58.0,0.0,19.3,
42101.0,1.2,0.8,225.0,2.7,-4.4,-1.4,1.5,32.0,52.0,40.0,0.0,19.8,
42102.0,2.2,1.5,90.0,3.4,-2.2,3.8,9.8,19.0,42.0,32.0,0.0,20.2,
42103.0,2.6,2.0,90.0,5.6,2.1,7.8,13.8,21.0,47.0,36.0,0.0,20.4,
42104.0,2.5,2.2,45.0,3.1,4.2,8.3,13.9,29.0,54.0,40.0,0.0,20.2,
42105.0,1.9,2.5,45.0,4.2,2.3,5.7,9.6,31.0,77.0,52.0,0.0,19.4,
42106.0,2.7,3.5,135.0,5.9,3.1,7.9,14.1,43.0,88.0,62.0,0.0,20.0,
42107.0,3.0,2.1,135.0,3.8,5.0,10.6,16.7,26.0,55.0,42.0,0.0,21.1,
42108.0,2.7,1.7,90.0,3.4,7.1,11.4,15.9,19.0,51.0,32.0,0.0,19.5,
42109.0,3.0,2.2,45.0,4.0,6.8,11.3,17.1,23.0,41.0,32.0,0.0,21.0,
42110.0,2.5,2.6,45.0,4.6,6.2,10.4,14.1,14.0,64.0,25.0,0.4,17.6,
42111.0,1.0,2.9,45.0,4.5,5.1,6.1,6.9,50.0,86.0,73.0,5.1,10.5,
42112.0,2.2,3.2,45.0,5.3,-0.1,6.3,9.3,79.0,92.0,86.0,0.0,12.8,
42113.0,1.5,3.0,90.0,4.3,-1.2,1.0,4.9,53.0,91.0,69.0,0.0,16.5,
42114.0,2.9,2.7,90.0,7.7,-2.8,5.5,12.7,30.0,64.0,45.0,0.0,22.5,
42115.0,2.9,1.7,90.0,3.2,3.8,9.6,14.7,27.0,51.0,38.0,0.0,22.7,
42116.0,3.0,1.8,90.0,4.5,6.8,10.9,16.4,13.0,42.0,28.0,0.0,22.8,
42117.0,2.1,2.1,45.0,4.5,4.0,7.3,10.7,24.0,63.0,40.0,0.0,16.9,
42118.0,2.8,1.9,90.0,4.0,4.1,8.6,14.2,45.0,80.0,63.0,0.0,22.5,
42119.0,2.2,2.7,45.0,4.3,5.4,8.6,11.7,53.0,89.0,71.0,0.0,12.0,
42120.0,1.9,3.0,45.0,4.7,6.9,8.9,11.3,54.0,86.0,72.0,0.0,15.4,
42121.0,1.5,2.2,45.0,3.7,3.1,5.5,7.1,69.0,100.0,89.0,47.1,7.0,
42122.0,2.4,2.7,90.0,5.1,2.8,7.0,11.2,66.0,95.0,82.0,0.3,12.6,
42123.0,2.3,1.9,90.0,3.6,4.3,7.0,11.1,61.0,100.0,85.0,3.7,17.6,
42124.0,1.7,2.7,45.0,5.8,3.5,5.4,8.1,52.0,94.0,72.0,0.0,17.4,
42125.0,1.4,1.8,45.0,3.9,3.6,5.4,6.9,74.0,92.0,82.0,0.0,13.7,
42126.0,2.3,3.7,45.0,7.7,6.7,9.3,12.6,68.0,84.0,78.0,0.0,21.8,
42127.0,2.1,3.5,45.0,5.6,8.2,10.3,12.6,68.0,86.0,79.0,0.0,14.3,
42128.0,3.2,3.4,45.0,4.6,10.2,14.0,18.3,57.0,93.0,73.0,0.0,16.4,
42129.0,4.1,3.2,45.0,4.5,10.5,15.7,22.4,52.0,93.0,70.0,0.0,17.0,
42130.0,2.9,3.7,45.0,5.3,10.7,14.0,17.2,30.0,66.0,43.0,0.0,14.8,
42131.0,3.4,1.7,90.0,3.4,9.1,13.1,18.2,47.0,80.0,63.0,0.0,21.0,
42132.0,3.7,2.3,45.0,4.9,8.2,12.9,19.2,25.0,85.0,56.0,0.0,21.8,
42133.0,2.9,3.0,90.0,5.3,6.6,11.0,14.9,31.0,74.0,58.0,0.0,23.3,
42134.0,3.4,2.8,90.0,5.2,8.4,13.0,17.9,40.0,82.0,57.0,0.0,24.9,
42135.0,4.0,1.7,90.0,3.0,9.1,14.6,20.8,36.0,72.0,53.0,0.0,25.3,
42136.0,4.0,2.3,45.0,4.7,10.7,15.4,21.2,46.0,77.0,58.0,0.0,24.7,
42137.0,3.3,2.5,90.0,3.9,12.2,15.0,19.3,33.0,57.0,41.0,0.0,22.1,
42138.0,3.2,2.9,90.0,4.9,10.9,14.1,18.1,34.0,62.0,46.0,0.0,25.5,
42139.0,3.0,3.1,45.0,7.4,4.1,8.0,13.5,50.0,98.0,76.0,19.3,8.1,
42140.0,2.7,3.9,225.0,6.0,3.5,8.4,11.8,75.0,100.0,94.0,1.6,10.0,
42141.0,2.9,3.6,90.0,7.2,8.6,11.9,15.5,71.0,100.0,86.0,0.0,24.0,
42142.0,3.9,2.1,90.0,3.4,8.1,13.7,19.4,54.0,94.0,72.0,0.0,25.9,
42143.0,2.8,3.3,45.0,4.4,9.8,12.4,16.0,38.0,66.0,48.0,0.0,23.7,
42144.0,2.3,3.0,45.0,5.7,3.1,7.3,9.5,21.0,89.0,61.0,7.1,13.3,
42145.0,2.3,2.9,90.0,5.9,2.0,4.9,9.0,51.0,95.0,78.0,5.5,16.9,
42146.0,0.9,7.0,180.0,10.0,2.5,3.2,3.9,90.0,100.0,96.0,36.2,6.7,
42147.0,1.3,4.5,180.0,6.9,3.6,4.7,6.0,92.0,99.0,96.0,14.7,6.4,
42148.0,2.4,4.2,180.0,8.6,3.3,6.1,10.1,74.0,100.0,86.0,0.0,19.1,
42149.0,3.0,1.6,135.0,2.9,3.5,8.1,13.0,52.0,100.0,74.0,0.0,24.0,
42150.0,2.1,2.4,90.0,6.1,5.7,7.6,10.2,61.0,93.0,83.0,7.3,11.6,
42151.0,2.5,4.5,180.0,7.1,4.8,7.2,11.1,54.0,100.0,77.0,6.3,19.9,
42152.0,3.1,1.8,90.0,2.9,5.8,10.1,14.4,54.0,97.0,67.0,0.0,27.2,
42153.0,3.3,2.6,45.0,4.9,6.5,11.5,15.6,45.0,80.0,57.0,0.0,27.0,
42154.0,2.7,2.9,45.0,4.7,9.2,11.8,14.7,43.0,90.0,64.0,0.0,26.0,
42155.0,3.1,2.5,45.0,3.9,9.5,12.3,16.3,53.0,82.0,68.0,0.0,21.7,
42156.0,3.5,2.4,45.0,3.4,9.7,13.6,17.9,43.0,90.0,62.0,0.0,23.3,
42157.0,3.8,1.7,45.0,2.8,9.9,13.5,19.3,42.0,99.0,58.0,5.2,27.7,
42158.0,4.1,2.2,90.0,3.4,10.7,15.4,20.8,55.0,84.0,70.0,0.0,27.7,
42159.0,4.1,3.7,135.0,5.6,12.0,16.9,21.5,52.0,78.0,68.0,0.0,26.2,
42160.0,4.1,3.3,90.0,5.7,13.3,17.7,22.2,51.0,82.0,64.0,0.0,27.3,
42161.0,4.5,2.3,90.0,3.3,13.2,18.1,23.3,45.0,84.0,60.0,0.0,27.2,
42162.0,3.8,2.9,90.0,4.6,13.5,17.2,21.3,54.0,90.0,69.0,0.0,26.9,
42163.0,3.7,2.5,90.0,4.0,12.0,15.7,20.0,50.0,92.0,71.0,0.0,24.5,
42164.0,3.3,1.0,90.0,2.8,10.5,12.9,17.7,60.0,98.0,80.0,4.3,24.4,
42165.0,3.7,1.7,90.0,4.2,10.3,13.6,18.8,72.0,91.0,80.0,0.0,22.4,
42166.0,3.9,1.2,90.0,2.8,10.3,13.7,19.7,69.0,100.0,84.0,9.8,23.7,
42167.0,3.3,2.6,45.0,4.1,11.5,14.6,18.0,53.0,82.0,67.0,0.0,19.8,
42168.0,3.5,2.3,45.0,3.7,13.1,16.2,19.7,42.0,59.0,49.0,0.0,24.5,
42169.0,3.1,3.0,45.0,6.9,10.3,13.3,16.9,50.0,82.0,66.0,0.6,18.7,
42170.0,2.8,2.6,45.0,4.4,10.6,12.7,15.9,57.0,82.0,66.0,0.0,24.2,
42171.0,3.1,1.8,90.0,3.8,9.3,12.6,16.0,54.0,91.0,70.0,0.0,22.8,
42172.0,2.4,3.7,180.0,5.6,7.4,9.3,12.2,77.0,100.0,90.0,11.8,15.7,
42173.0,3.9,2.2,90.0,4.4,7.7,13.5,18.0,62.0,97.0,75.0,0.0,24.8,
42174.0,3.9,1.7,360.0,3.2,8.8,13.9,18.5,67.0,100.0,88.0,4.5,21.6,
42175.0,3.4,3.1,360.0,5.6,7.7,11.7,16.1,55.0,100.0,78.0,0.0,24.7,
42176.0,3.5,1.7,360.0,2.8,6.9,12.2,16.1,55.0,93.0,75.0,0.0,27.7,
42177.0,2.9,4.1,180.0,8.5,9.7,12.6,15.4,53.0,90.0,70.0,0.0,20.3,
42178.0,3.0,6.3,180.0,9.5,8.8,12.5,15.5,67.0,94.0,80.0,8.8,25.1,
42179.0,3.2,4.4,45.0,6.6,6.2,10.0,14.5,61.0,100.0,78.0,1.9,25.2,
42180.0,4.2,2.3,45.0,5.4,5.6,12.3,18.6,48.0,90.0,64.0,0.0,28.2,
42181.0,4.7,1.4,360.0,3.8,8.5,14.0,19.0,50.0,79.0,66.0,0.0,28.2,
42182.0,4.5,2.0,225.0,4.2,11.4,15.4,20.0,58.0,88.0,71.0,0.0,26.4,
42183.0,4.2,2.3,360.0,3.9,12.3,16.8,21.6,56.0,90.0,74.0,0.0,28.0,
42184.0,3.9,1.6,360.0,2.7,13.3,17.0,21.3,60.0,100.0,75.0,0.0,24.7,
42185.0,4.0,1.6,45.0,2.5,13.5,17.0,21.7,56.0,90.0,75.0,0.0,25.6,
42186.0,4.9,0.9,360.0,1.8,13.4,18.2,24.1,50.0,96.0,74.0,0.0,27.9,
42187.0,5.0,1.1,360.0,3.3,15.0,20.0,25.2,54.0,100.0,74.0,0.0,27.0,
42188.0,5.4,2.9,360.0,6.3,16.2,20.6,26.2,55.0,89.0,69.0,0.0,26.0,
42189.0,5.5,1.9,360.0,3.5,16.7,21.4,26.8,47.0,84.0,61.0,0.0,27.2,
42190.0,5.1,1.2,45.0,2.3,17.1,22.1,28.3,50.0,98.0,72.0,0.0,26.3,
42191.0,5.1,1.4,180.0,3.4,17.6,22.3,27.9,59.0,90.0,74.0,0.0,25.4,
42192.0,4.8,2.0,180.0,5.1,18.6,22.5,27.8,46.0,92.0,63.0,0.0,25.4,
42193.0,3.9,5.0,225.0,8.3,15.4,19.5,22.9,38.0,83.0,58.0,0.0,26.7,
42194.0,3.5,3.4,360.0,5.3,13.8,16.9,20.6,73.0,100.0,87.0,0.0,15.9,
42195.0,4.7,3.4,45.0,5.9,11.3,15.8,21.3,48.0,98.0,70.0,0.0,27.7,
42196.0,5.1,1.4,225.0,3.0,12.1,18.2,24.1,46.0,75.0,62.0,0.0,27.5,
42197.0,4.6,2.0,225.0,5.0,14.5,19.6,24.9,51.0,86.0,65.0,0.0,26.4,
42198.0,4.1,1.5,225.0,4.3,15.6,19.2,23.8,51.0,85.0,68.0,0.0,22.8,
42199.0,4.6,1.8,360.0,4.2,16.2,20.1,25.7,52.0,94.0,71.0,0.0,25.5,
42200.0,4.8,2.1,180.0,4.1,16.2,21.2,26.5,38.0,72.0,54.0,0.0,24.7,
42201.0,4.7,2.8,180.0,3.9,17.5,21.7,27.1,23.0,44.0,36.0,0.0,24.9,
42202.0,6.2,2.5,225.0,4.5,16.9,21.0,25.9,28.0,48.0,36.0,0.0,26.1,
42203.0,5.2,1.1,225.0,2.9,16.3,21.3,26.9,43.0,64.0,51.0,0.0,25.8,
42204.0,4.4,2.8,180.0,5.6,16.8,21.0,25.7,28.0,65.0,40.0,0.0,26.3,
42205.0,4.5,2.7,225.0,5.0,16.8,21.4,26.3,32.0,68.0,44.0,0.0,26.4,
42206.0,5.1,1.3,360.0,2.5,16.5,21.5,28.0,48.0,72.0,59.0,0.0,26.1,
42207.0,4.8,2.1,180.0,4.9,17.2,22.0,27.6,42.0,76.0,55.0,0.0,23.7,
42208.0,4.7,1.6,225.0,2.7,16.3,20.5,26.8,32.0,84.0,49.0,0.0,25.3,
42209.0,4.6,2.1,180.0,4.7,14.8,19.4,25.5,42.0,81.0,61.0,1.6,20.9,
42210.0,3.0,4.8,225.0,8.0,13.1,16.2,19.0,48.0,93.0,74.0,2.6,19.9,
42211.0,4.1,1.9,180.0,5.0,11.8,17.2,22.1,44.0,88.0,59.0,0.0,23.1,
42212.0,4.3,6.2,225.0,9.1,13.8,15.9,18.7,50.0,81.0,69.0,0.0,24.7,
42213.0,5.8,4.8,225.0,6.2,12.9,16.2,20.7,27.0,71.0,48.0,0.0,25.8,
42214.0,4.8,5.6,225.0,10.2,13.6,16.5,20.3,48.0,87.0,67.0,0.0,25.6,
42215.0,4.4,3.2,180.0,4.5,14.5,17.6,23.0,46.0,86.0,66.0,0.0,21.7,
42216.0,2.1,1.6,45.0,3.0,11.7,15.4,19.3,67.0,100.0,87.0,0.0,12.7,
42217.0,2.6,1.7,180.0,4.3,11.2,15.4,21.4,53.0,100.0,84.0,11.1,15.0,
42218.0,3.6,1.4,180.0,3.3,10.3,14.9,19.8,76.0,100.0,90.0,0.0,22.5,
42219.0,4.4,2.1,360.0,3.2,12.2,17.5,24.1,57.0,98.0,77.0,0.0,24.9,
42220.0,4.6,0.9,360.0,2.2,13.8,19.4,25.7,41.0,77.0,65.0,0.0,24.2,
42221.0,4.2,2.9,45.0,4.6,14.9,19.6,24.9,50.0,84.0,68.0,0.0,24.0,
42222.0,4.7,3.6,360.0,6.1,14.8,20.2,26.8,40.0,69.0,58.0,0.0,24.2,
42223.0,5.7,4.1,45.0,6.6,15.6,20.4,25.5,42.0,72.0,58.0,0.0,23.6,
42224.0,5.0,3.0,45.0,5.0,15.5,20.8,27.6,43.0,69.0,59.0,0.0,21.4,
42225.0,4.7,2.3,360.0,4.1,12.2,17.3,26.0,44.0,100.0,75.0,10.7,20.3,
42226.0,2.1,2.4,135.0,5.8,11.4,13.3,15.3,78.0,100.0,95.0,19.4,7.2,
42227.0,3.4,5.8,45.0,7.4,11.5,16.3,20.4,56.0,82.0,68.0,0.0,22.4,
42228.0,3.8,4.4,360.0,6.1,14.1,18.4,23.5,45.0,74.0,57.0,0.0,22.7,
42229.0,4.5,1.7,180.0,2.8,14.5,19.9,26.4,37.0,68.0,51.0,0.0,22.5,
42230.0,3.9,2.5,180.0,3.6,14.1,17.7,22.3,37.0,73.0,54.0,0.0,17.4,
42231.0,3.4,2.4,180.0,4.0,12.6,15.1,18.2,53.0,72.0,59.0,0.0,17.4,
42232.0,2.7,2.2,225.0,4.1,9.2,12.3,16.3,55.0,98.0,76.0,2.3,13.4,
42233.0,2.8,4.3,225.0,6.1,9.5,12.6,16.8,42.0,78.0,62.0,0.0,20.9,
42234.0,2.5,3.5,180.0,4.7,11.0,13.3,16.7,54.0,81.0,68.0,0.0,19.3,
42235.0,2.1,2.1,360.0,5.2,7.8,11.0,15.6,69.0,100.0,90.0,9.2,14.9,
42236.0,3.5,2.8,360.0,6.0,8.0,12.9,18.6,55.0,94.0,74.0,0.0,21.8,
42237.0,3.1,4.0,360.0,6.9,8.6,12.4,16.8,63.0,98.0,80.0,0.0,19.7,
42238.0,3.5,2.0,45.0,4.0,8.5,13.4,19.1,44.0,93.0,70.0,0.0,21.5,
42239.0,2.7,2.4,180.0,3.5,11.1,13.8,18.1,52.0,92.0,73.0,1.1,15.1,
42240.0,2.3,3.2,180.0,5.1,11.6,14.5,16.9,78.0,100.0,87.0,12.5,13.7,
42241.0,3.0,3.9,180.0,5.6,9.2,14.3,18.4,30.0,85.0,53.0,0.0,16.9,
42242.0,3.2,1.7,360.0,3.1,9.4,14.3,19.6,47.0,93.0,74.0,0.0,18.5,
42243.0,3.6,1.7,225.0,5.6,11.1,16.3,22.4,53.0,92.0,75.0,0.0,20.6,
42244.0,4.0,2.1,225.0,5.4,12.5,17.6,24.5,39.0,73.0,60.0,0.0,20.7,
42245.0,3.8,1.0,225.0,2.7,12.7,18.1,25.9,44.0,84.0,65.0,0.0,20.6,
42246.0,3.6,1.6,180.0,3.4,13.9,18.3,24.3,49.0,77.0,63.0,0.0,19.5,
42247.0,3.5,3.0,225.0,4.5,13.6,17.8,23.6,23.0,46.0,31.0,0.0,20.3,
42248.0,2.7,4.1,180.0,5.7,14.3,17.1,20.9,32.0,61.0,43.0,0.0,17.6,
42249.0,2.5,4.7,180.0,6.3,12.4,15.3,19.0,20.0,63.0,48.0,0.0,18.0,
42250.0,2.1,4.5,180.0,5.6,11.3,13.5,16.3,45.0,77.0,59.0,0.0,15.3,
42251.0,2.2,4.0,180.0,5.8,12.2,14.4,17.7,31.0,77.0,53.0,0.0,16.3,
42252.0,2.2,3.2,180.0,5.1,8.0,11.2,14.8,39.0,62.0,51.0,0.0,14.5,
42253.0,2.6,1.3,360.0,2.2,6.7,10.5,16.4,39.0,65.0,53.0,0.0,19.0,
42254.0,3.2,3.3,45.0,5.3,6.1,10.3,16.3,38.0,86.0,63.0,0.0,18.2,
42255.0,3.3,4.7,45.0,7.8,5.4,9.8,15.8,43.0,83.0,62.0,0.0,18.8,
42256.0,2.7,6.0,45.0,9.7,5.7,8.9,14.0,58.0,76.0,66.0,0.0,16.0,
42257.0,2.6,3.7,45.0,7.1,6.1,9.2,13.7,53.0,83.0,68.0,0.0,17.5,
42258.0,2.4,2.0,180.0,4.1,7.6,10.6,14.9,49.0,88.0,67.0,0.0,14.7,
42259.0,2.8,2.5,180.0,5.5,8.3,11.9,16.2,46.0,83.0,67.0,0.0,16.7,
42260.0,1.9,3.8,180.0,6.9,8.9,12.3,14.3,52.0,100.0,80.0,30.2,7.6,
42261.0,1.4,5.7,180.0,9.3,13.1,14.1,15.6,66.0,100.0,82.0,44.0,13.4,
42262.0,1.4,4.6,180.0,6.2,10.8,12.2,13.9,54.0,77.0,68.0,0.0,10.2,
42263.0,1.5,5.1,180.0,7.3,14.4,15.9,17.3,62.0,77.0,69.0,0.0,12.9,
42264.0,1.8,4.3,180.0,6.4,13.0,15.3,17.6,67.0,100.0,89.0,0.7,13.2,
42265.0,1.9,4.2,180.0,5.8,9.3,12.8,15.5,32.0,87.0,53.0,0.0,15.5,
42266.0,2.7,2.2,180.0,3.9,6.9,11.3,16.6,32.0,69.0,49.0,0.0,14.1,
42267.0,1.4,5.9,360.0,8.0,7.0,8.8,11.8,60.0,93.0,81.0,1.9,11.2,
42268.0,2.2,2.5,45.0,7.1,7.1,10.7,16.0,52.0,93.0,74.0,0.0,15.9,
42269.0,1.9,3.2,180.0,5.7,6.9,10.5,14.4,56.0,84.0,73.0,0.0,13.7,
42270.0,1.5,5.1,180.0,8.9,4.3,7.6,10.4,45.0,100.0,80.0,10.2,7.2,
42271.0,1.0,7.9,360.0,13.4,4.2,5.4,7.2,90.0,100.0,94.0,4.7,4.7,
42272.0,1.9,5.5,45.0,9.6,7.1,9.5,14.6,59.0,88.0,78.0,0.0,10.1,
42273.0,1.7,5.7,45.0,9.7,6.9,9.5,13.6,57.0,89.0,74.0,0.0,12.0,
42274.0,1.2,6.8,45.0,8.8,5.1,7.1,9.1,77.0,100.0,87.0,0.0,8.7,
42275.0,1.0,7.6,45.0,9.9,3.2,5.4,6.9,72.0,100.0,91.0,0.9,10.2,
42276.0,0.7,6.7,45.0,9.1,2.7,3.6,4.7,85.0,100.0,92.0,0.0,9.2,
42277.0,0.9,6.7,45.0,7.7,2.3,3.5,5.3,92.0,100.0,98.0,0.0,7.2,
42278.0,0.8,5.8,45.0,8.7,1.7,2.7,4.6,94.0,100.0,99.0,16.6,2.6,
42279.0,0.3,4.3,45.0,6.7,4.5,6.3,8.1,90.0,100.0,94.0,28.2,1.2,
42280.0,1.5,3.7,180.0,6.6,7.5,9.3,11.7,68.0,97.0,83.0,1.6,10.0,
42281.0,0.9,4.9,180.0,6.8,8.8,10.2,11.2,67.0,100.0,82.0,25.1,9.8,
42282.0,1.4,3.4,225.0,7.6,10.1,12.0,15.0,79.0,100.0,91.0,0.4,9.5,
42283.0,1.2,2.9,180.0,4.6,10.4,11.9,13.9,87.0,95.0,92.0,5.1,2.4,
42284.0,1.7,2.8,360.0,7.1,8.3,10.7,15.3,69.0,100.0,93.0,0.0,8.8,
42285.0,1.5,3.7,45.0,7.2,6.5,8.9,13.5,66.0,100.0,85.0,0.0,11.6,
42286.0,1.4,4.2,45.0,6.5,6.1,8.6,12.8,63.0,100.0,86.0,0.0,9.8,
42287.0,0.2,10.3,45.0,13.1,4.4,5.9,7.5,98.0,100.0,100.0,23.5,3.0,
42288.0,1.5,4.7,360.0,10.4,4.2,7.5,12.6,53.0,100.0,81.0,0.0,10.9,
42289.0,1.1,3.1,180.0,4.9,5.8,8.2,10.5,65.0,99.0,84.0,4.7,9.6,
42290.0,1.0,3.3,180.0,6.3,8.2,9.8,11.4,90.0,98.0,94.0,20.8,1.9,
42291.0,1.0,3.4,180.0,5.7,5.9,8.6,10.1,86.0,100.0,95.0,47.4,2.3,
42292.0,0.8,5.8,180.0,8.3,1.5,3.6,5.3,52.0,86.0,72.0,6.4,9.7,
42293.0,0.8,1.1,225.0,5.1,-0.9,2.0,4.2,73.0,99.0,84.0,6.9,10.1,
42294.0,0.8,0.6,225.0,1.9,1.6,3.6,5.9,76.0,97.0,83.0,0.2,8.0,
42295.0,0.3,0.6,315.0,1.2,5.0,6.0,7.6,75.0,91.0,85.0,1.8,2.0,
42296.0,1.3,0.9,315.0,2.0,1.6,5.7,10.4,68.0,98.0,86.0,0.0,6.2,
42297.0,1.1,0.8,90.0,1.6,-0.2,3.0,8.2,54.0,100.0,82.0,0.0,10.0,
42298.0,0.8,0.7,45.0,1.5,-0.3,2.4,5.1,68.0,98.0,82.0,0.0,9.3,
42299.0,0.7,1.9,45.0,5.1,1.1,2.6,4.8,70.0,100.0,82.0,0.0,9.6,
42300.0,1.4,5.2,45.0,9.4,1.1,5.4,11.7,44.0,92.0,74.0,0.0,9.3,
42301.0,1.5,2.5,225.0,6.6,3.5,8.0,14.5,47.0,77.0,66.0,0.0,9.6,
42302.0,1.5,1.5,225.0,3.7,6.9,10.6,15.9,37.0,66.0,50.0,0.0,7.2,
42303.0,1.3,1.3,180.0,3.7,5.2,8.3,13.2,36.0,69.0,50.0,0.0,8.4,
42304.0,1.0,2.6,135.0,4.9,4.6,7.5,10.7,50.0,99.0,72.0,2.5,6.9,
42305.0,0.3,3.2,180.0,8.1,5.3,7.2,9.2,78.0,100.0,89.0,54.9,1.1,
42306.0,0.7,2.9,360.0,7.0,4.0,5.2,7.6,85.0,100.0,95.0,1.2,3.1,
42307.0,0.7,7.1,360.0,10.6,4.6,6.2,7.8,75.0,100.0,90.0,0.0,7.9,
42308.0,0.8,6.9,45.0,9.2,2.1,4.4,7.1,70.0,93.0,78.0,0.0,8.1,
42309.0,0.9,6.2,45.0,8.8,0.1,3.0,7.6,55.0,96.0,80.0,0.0,8.3,
42310.0,1.0,1.6,45.0,3.3,0.0,3.9,8.8,54.0,100.0,76.0,0.0,8.1,
42311.0,1.2,3.0,180.0,4.6,3.2,8.5,13.1,52.0,87.0,70.0,0.0,7.7,
42312.0,0.9,3.4,225.0,4.8,7.3,9.6,12.3,52.0,93.0,71.0,0.0,6.2,
42313.0,1.1,1.7,225.0,3.7,6.4,8.8,13.3,51.0,94.0,71.0,0.0,7.7,
42314.0,0.0,4.6,45.0,4.6,6.3,9.4,15.0,50.0,77.0,63.0,0.0,7.4,
42315.0,1.3,1.7,360.0,4.9,7.8,11.6,17.8,28.0,58.0,46.0,0.0,7.5,
42316.0,1.3,2.2,225.0,4.8,10.0,13.6,18.6,28.0,44.0,36.0,0.0,7.4,
42317.0,0.9,3.4,225.0,5.3,11.6,13.2,15.8,24.0,51.0,37.0,0.0,7.3,
42318.0,1.4,1.9,180.0,5.6,11.7,15.2,20.8,25.0,50.0,36.0,0.0,6.6,
42319.0,1.4,2.1,225.0,5.4,6.8,12.0,17.8,31.0,77.0,52.0,0.0,6.7,
42320.0,1.3,1.3,360.0,2.5,6.5,10.1,17.1,38.0,65.0,51.0,0.0,6.7,
42321.0,1.2,2.0,180.0,3.8,5.9,9.4,15.7,37.0,77.0,54.0,0.0,5.7,
42322.0,1.0,2.9,360.0,4.3,5.9,8.3,13.8,34.0,72.0,58.0,0.0,3.1,
42323.0,1.1,3.4,360.0,4.8,8.7,11.6,16.3,28.0,44.0,37.0,0.0,2.5,
42324.0,1.1,1.8,360.0,4.8,8.0,10.9,16.4,25.0,51.0,39.0,0.0,3.2,
42325.0,1.0,3.3,225.0,4.8,6.2,9.8,14.1,35.0,68.0,53.0,0.0,3.4,
42326.0,1.2,2.3,360.0,4.7,6.1,10.5,16.1,30.0,64.0,50.0,0.0,3.4,
42327.0,0.9,3.2,225.0,5.7,5.4,8.3,13.0,49.0,76.0,63.0,0.0,3.7,
42328.0,0.9,6.3,180.0,10.3,6.4,7.6,8.7,54.0,100.0,75.0,0.2,4.5,
42329.0,0.1,5.1,180.0,8.1,-4.6,2.8,7.6,86.0,100.0,97.0,42.3,0.6,
42330.0,0.5,1.0,180.0,1.5,-5.3,-3.9,0.8,56.0,90.0,72.0,4.6,5.6,
42331.0,0.3,0.8,45.0,1.8,-4.9,-3.9,-1.8,64.0,100.0,76.0,0.0,1.0,
42332.0,0.4,0.8,270.0,1.9,-6.5,-4.1,-1.1,60.0,100.0,86.0,0.1,4.9,
42333.0,0.5,0.6,315.0,1.3,-6.2,-2.9,1.4,63.0,100.0,81.0,0.0,4.1,
42334.0,0.3,1.1,360.0,1.6,-5.4,-3.6,-2.8,78.0,95.0,88.0,0.0,3.5,
42335.0,0.4,0.6,225.0,1.4,-5.2,-2.9,0.1,55.0,90.0,72.0,0.0,5.3,
42336.0,0.6,0.8,225.0,1.4,-4.6,0.1,4.1,38.0,66.0,54.0,0.0,4.7,
42337.0,0.6,0.8,225.0,2.3,-0.1,2.6,6.3,47.0,71.0,55.0,0.0,5.1,
42338.0,0.7,1.1,225.0,1.9,3.3,5.8,9.4,31.0,66.0,49.0,0.0,4.9,
42339.0,0.9,0.7,225.0,1.4,4.5,8.4,13.6,31.0,60.0,48.0,0.0,5.0,
42340.0,0.8,0.7,225.0,1.0,5.2,8.0,12.9,33.0,60.0,46.0,0.0,4.6,
42341.0,0.8,0.6,270.0,0.9,3.0,6.4,11.4,42.0,67.0,54.0,0.0,3.7,
42342.0,0.3,0.5,270.0,1.0,1.3,3.4,8.2,42.0,100.0,73.0,0.0,2.7,
42343.0,0.2,0.7,270.0,1.2,0.7,2.3,5.6,70.0,100.0,84.0,0.0,1.9,
42344.0,0.2,0.7,225.0,1.4,0.6,2.6,4.5,73.0,100.0,86.0,0.0,2.9,
42345.0,0.3,0.5,270.0,0.9,2.1,4.1,7.1,74.0,92.0,84.0,0.0,3.7,
42346.0,0.5,0.8,270.0,1.4,1.5,3.5,6.3,51.0,100.0,83.0,0.0,3.3,
42347.0,0.6,0.7,270.0,1.8,0.5,2.9,7.3,54.0,92.0,74.0,0.0,2.8,
42348.0,0.5,2.5,360.0,5.7,0.1,1.9,4.9,47.0,83.0,66.0,0.0,2.7,
42349.0,1.2,3.0,270.0,5.0,1.2,5.0,9.5,18.0,57.0,39.0,0.0,4.2,
42350.0,0.8,3.1,270.0,5.6,1.5,4.1,7.1,38.0,76.0,58.0,0.0,4.3,
42351.0,0.5,4.6,225.0,6.5,2.1,3.6,4.6,54.0,96.0,79.0,0.0,2.5,
